member_id,p_treat,p_control,uplift,net_value,policy_net_value
2631,0.6860752781169948,0.6533030508311244,-0.03277222728587037,-34.91583409288056,-34.91583409288056
2632,0.3815480704522493,0.2848043042070937,-0.09674376624515563,-44.51156493677334,-44.51156493677334
2633,0.36207371982172654,0.49830811723533525,0.1362343974136087,-9.564840387958693,-9.564840387958693
2634,0.6416817307588549,0.6011816354601778,-0.04050009529867715,-36.075014294801576,-36.075014294801576
2635,0.38888417190747115,0.46845627190165845,0.0795720999941873,-18.064185000871905,-18.064185000871905
2636,0.17708289790500956,0.335124454374271,0.15804155646926146,-6.293766529610782,-6.293766529610782
2637,0.5066824690831968,0.632231303685923,0.12554883460272614,-11.167674809591077,-11.167674809591077
2638,0.5741924516969152,0.6068407476806383,0.0326482959837231,-25.102755602441533,-25.102755602441533
2639,0.330175128997251,0.2948620702646452,-0.03531305873260576,-35.29695880989087,-35.29695880989087
2640,0.5092729710957571,0.5661357231481902,0.056862752052433074,-21.47058719213504,-21.47058719213504
2641,0.5006536235043515,0.5530293287542518,0.05237570524990032,-22.143644212514953,-22.143644212514953
2642,0.3388645737399549,0.5730495035917167,0.2341849298517618,5.127739477764273,5.127739477764273
2643,0.16443118093808143,0.25589541648395636,0.09146423554587493,-16.28036466811876,-16.28036466811876
2644,0.22058678303650675,0.2565957529686469,0.036008969932140145,-24.598654510178978,-24.598654510178978
2645,0.2924949081065852,0.398353763147447,0.10585885504086184,-14.121171743870724,-14.121171743870724
2646,0.20649413884545853,0.3536971366606934,0.14720299781523488,-7.9195503277147665,-7.9195503277147665
2647,0.370937761017652,0.4134152193927356,0.0424774583750836,-23.62838124373746,-23.62838124373746
2648,0.44868395283548285,0.5345050721559796,0.0858211193204968,-17.12683210192548,-17.12683210192548
2649,0.283214884755659,0.2973659924271406,0.014151107671481644,-27.877333849277754,-27.877333849277754
2650,0.46004308541221306,0.5063994023090825,0.046356316896869476,-23.046552465469578,-23.046552465469578
2651,0.46297753814663384,0.6253779639945013,0.16240042584786746,-5.639936122819883,-5.639936122819883
2652,0.07879584176862492,0.1333317006215196,0.05453585885289469,-21.819621172065794,-21.819621172065794
2653,0.23185758697765776,0.44379662773042705,0.2119390407527693,1.7908561129153924,1.7908561129153924
2654,0.5809736180135223,0.6064959909077257,0.025522372894203338,-26.1716440658695,-26.1716440658695
2655,0.7893981880912188,0.8392596424243421,0.04986145433312339,-22.52078185003149,-22.52078185003149
2656,0.6791958836732171,0.6579480681236034,-0.021247815549613747,-33.18717233244206,-33.18717233244206
2657,0.22743859634065217,0.2875881421315369,0.06014954579088472,-20.977568131367292,-20.977568131367292
2658,0.5864632388862332,0.6302975067070138,0.04383426782078059,-23.424859826882912,-23.424859826882912
2659,0.4669489088340924,0.4907470481953616,0.023798139361269177,-26.430279095809624,-26.430279095809624
2660,0.24861528005447692,0.2743074789784869,0.02569219892400998,-26.1461701613985,-26.1461701613985
2661,0.5094198703924142,0.45806017894684764,-0.05135969144556657,-37.70395371683499,-37.70395371683499
2662,0.30405472834913405,0.3765300106104619,0.07247528226132782,-19.128707660800828,-19.128707660800828
2663,0.41014748646435145,0.49626377184471265,0.0861162853803612,-17.08255719294582,-17.08255719294582
2664,0.2704475468430294,0.36398098067910256,0.09353343383607315,-15.969984924589028,-15.969984924589028
2665,0.37338171647408197,0.37819653538778214,0.00481481891370017,-29.277777162944975,-29.277777162944975
2666,0.12717627681797836,0.2570083290329187,0.12983205221494035,-10.525192167758949,-10.525192167758949
2667,0.6766760170729326,0.7268863170680969,0.050210299995164354,-22.46845500072535,-22.46845500072535
2668,0.7411618289898649,0.6653035664728568,-0.07585826251700811,-41.37873937755121,-41.37873937755121
2669,0.2267511671958327,0.33272813207251306,0.10597696487668037,-14.103455268497944,-14.103455268497944
2670,0.061602904707936584,0.24238928668426307,0.1807863819763265,-2.8820427035510257,-2.8820427035510257
2671,0.17198665103595903,0.28649461238662316,0.11450796135066413,-12.823805797400382,-12.823805797400382
2672,0.446169630458299,0.4810096066631274,0.03483997620482843,-24.774003569275735,-24.774003569275735
2673,0.42105731494343396,0.5427072649272835,0.12164994998384954,-11.75250750242257,-11.75250750242257
2674,0.4062845977038122,0.561849957689863,0.1555653599860508,-6.6651960020923795,-6.6651960020923795
2675,0.46317590223211036,0.5483772470345403,0.08520134480242991,-17.219798279635512,-17.219798279635512
2676,0.4920891100466282,0.6024698797544327,0.11038076970780447,-13.44288454382933,-13.44288454382933
2677,0.3170415215601094,0.27433191556169556,-0.042709605998413835,-36.406440899762075,-36.406440899762075
2678,0.5711708772357389,0.5884821441416804,0.017311266905941536,-27.40330996410877,-27.40330996410877
2679,0.2216559230519785,0.2836940789204468,0.06203815586846828,-20.694276619729756,-20.694276619729756
2680,0.7387209764080559,0.6417098458401372,-0.09701113056791866,-44.551669585187796,-44.551669585187796
2681,0.40493631148028714,0.42786754092845214,0.022931229448165003,-26.56031558277525,-26.56031558277525
2682,0.26559396754746967,0.21854706311075212,-0.04704690443671755,-37.057035665507634,-37.057035665507634
2683,0.3396764511189263,0.47230783469142046,0.13263138357249415,-10.105292464125878,-10.105292464125878
2684,0.22148759216948893,0.25075246237163124,0.0292648702021423,-25.610269469678656,-25.610269469678656
2685,0.3202583908441206,0.24597806368028136,-0.07428032716383925,-41.14204907457589,-41.14204907457589
2686,0.5235928901260549,0.5168290838682962,-0.006763806257758742,-31.014570938663812,-31.014570938663812
2687,0.2583768221155145,0.4073865325061074,0.1490097103905929,-7.648543441411064,-7.648543441411064
2688,0.2722044601291232,0.4037034224490719,0.13149896231994873,-10.27515565200769,-10.27515565200769
2689,0.5796266852089964,0.6187275931436618,0.03910090793466536,-24.134863809800194,-24.134863809800194
2690,0.263927631333439,0.3428749436789672,0.07894731234552821,-18.157903148170767,-18.157903148170767
2691,0.32697927823120226,0.40037007293332183,0.07339079470211957,-18.991380794682065,-18.991380794682065
2692,0.3142081184221023,0.40819264117719445,0.09398452275509217,-15.902321586736175,-15.902321586736175
2693,0.7020832896149805,0.6587540251958295,-0.04332926441915097,-36.499389662872645,-36.499389662872645
2694,0.6868342079055856,0.7547085605758684,0.06787435267028286,-19.81884709945757,-19.81884709945757
2695,0.5566196643440025,0.5829320639809975,0.026312399636995054,-26.053140054450743,-26.053140054450743
2696,0.3366187825722178,0.31014995087731734,-0.02646883169490044,-33.970324754235065,-33.970324754235065
2697,0.18035253380130778,0.2909742018587329,0.11062166805742513,-13.406749791386233,-13.406749791386233
2698,0.6255149302324943,0.6378074489415135,0.012292518709019262,-28.15612219364711,-28.15612219364711
2699,0.36477710313780765,0.5141946564550087,0.14941755331720108,-7.587367002419839,-7.587367002419839
2700,0.27064139815329613,0.3494132596285978,0.07877186147530169,-18.18422077870475,-18.18422077870475
2701,0.5338261408655691,0.6373740063695778,0.10354786550400863,-14.467820174398705,-14.467820174398705
2702,0.3789573748009834,0.4685207266357243,0.0895633518347409,-16.565497224788864,-16.565497224788864
2703,0.3551704026493432,0.42527525232050656,0.07010484967116337,-19.484272549325496,-19.484272549325496
2704,0.25524053145005654,0.31114244513756995,0.055901913687513405,-21.61471294687299,-21.61471294687299
2705,0.3357200999083864,0.48215561430110987,0.14643551439272345,-8.034672841091481,-8.034672841091481
2706,0.5926909920331479,0.49471725841989234,-0.09797373361325556,-44.69606004198833,-44.69606004198833
2707,0.6986769396677209,0.5883276853702911,-0.11034925429742981,-46.55238814461447,-46.55238814461447
2708,0.3976459171430207,0.5377208635867935,0.14007494644377277,-8.988758033434085,-8.988758033434085
2709,0.26672654850446015,0.3640762103761524,0.09734966187169225,-15.397550719246162,-15.397550719246162
2710,0.45725839102393273,0.611507850260761,0.1542494592368283,-6.862581114475752,-6.862581114475752
2711,0.6308359886646483,0.675807046798625,0.04497105813397673,-23.254341279903493,-23.254341279903493
2712,0.6290416050868463,0.6138331490546597,-0.015208456032186568,-32.28126840482798,-32.28126840482798
2713,0.4238202914940094,0.49249727261101356,0.06867698111700415,-19.698452832449377,-19.698452832449377
2714,0.7445729204317526,0.831102588769198,0.08652966833744535,-17.020549749383196,-17.020549749383196
2715,0.5462498721555887,0.48692242375793265,-0.05932744839765608,-38.89911725964841,-38.89911725964841
2716,0.6661277828038981,0.749233555426489,0.08310577262259089,-17.53413410661137,-17.53413410661137
2717,0.8358911225062642,0.7882565288605325,-0.04763459364573164,-37.14518904685975,-37.14518904685975
2718,0.19934339097433684,0.2604923829834329,0.06114899200909607,-20.82765119863559,-20.82765119863559
2719,0.5703501474396313,0.5423272082514278,-0.028022939188203533,-34.20344087823053,-34.20344087823053
2720,0.41990814131372867,0.41228970000065274,-0.00761844131307593,-31.14276619696139,-31.14276619696139
2721,0.29396631700842774,0.4712654402705801,0.17729912326215236,-3.4051315106771476,-3.4051315106771476
2722,0.371708270904415,0.4785377627690258,0.10682949186461083,-13.975576220308376,-13.975576220308376
2723,0.48304635861395573,0.624542268775711,0.14149591016175522,-8.775613475736716,-8.775613475736716
2724,0.5507892887100055,0.6630989252336505,0.112309636523645,-13.153554521453248,-13.153554521453248
2725,0.06712490345098966,0.0532402949619048,-0.013884608489084863,-32.08269127336273,-32.08269127336273
2726,0.47705066608701246,0.5085279911197991,0.03147732503278661,-25.27840124508201,-25.27840124508201
2727,0.42647306592899265,0.490567977940819,0.06409491201182638,-20.385763198226044,-20.385763198226044
2728,0.24004250213797995,0.4052646462035057,0.16522214406552577,-5.216678390171136,-5.216678390171136
2729,0.2892302785562118,0.3483055548259088,0.059075276269697,-21.13870855954545,-21.13870855954545
2730,0.6173943354639756,0.5232849136215753,-0.09410942184240034,-44.11641327636005,-44.11641327636005
2731,0.33630748681427103,0.49556026076871135,0.15925277395444032,-6.112083906833952,-6.112083906833952
2732,0.3273084220494128,0.4471693884548795,0.11986096640546673,-12.020855039179992,-12.020855039179992
2733,0.12360996055088984,0.2543078772217622,0.13069791667087233,-10.395312499369151,-10.395312499369151
2734,0.40040018711167724,0.5805745571139558,0.18017437000227854,-2.9738444996582203,-2.9738444996582203
2735,0.3210837987976743,0.42433477042468326,0.10325097162700897,-14.512354255948654,-14.512354255948654
2736,0.5904843971117933,0.6247483442914248,0.03426394717963144,-24.860407923055284,-24.860407923055284
2737,0.4188398882334898,0.43195933333722414,0.013119445103734362,-28.032083234439845,-28.032083234439845
2738,0.30671574061346424,0.33655679614366285,0.029841055530198612,-25.52384167047021,-25.52384167047021
2739,0.4922989105303186,0.43618132817516664,-0.05611758235515196,-38.417637353272795,-38.417637353272795
2740,0.4358690701983371,0.5735575065353961,0.13768843633705896,-9.346734549441155,-9.346734549441155
2741,0.5624388528381913,0.4545396693552114,-0.10789918348297989,-46.18487752244698,-46.18487752244698
2742,0.3107409569655427,0.4186098564322507,0.10786889946670797,-13.819665079993804,-13.819665079993804
2743,0.2745675814781963,0.30918775116109537,0.03462016968289905,-24.806974547565144,-24.806974547565144
2744,0.3664681454090078,0.5258175253966841,0.15934937998767634,-6.097593001848548,-6.097593001848548
2745,0.6402363676239776,0.6391466655755788,-0.0010897020483988662,-30.16345530725983,-30.16345530725983
2746,0.7195769878319453,0.6471027073697224,-0.07247428046222293,-40.87114206933344,-40.87114206933344
2747,0.4588504137088003,0.5515980362419229,0.09274762253312263,-16.087856620031605,-16.087856620031605
2748,0.39462370867272273,0.5617492934369521,0.1671255847642294,-4.931162285365591,-4.931162285365591
2749,0.5438946209498499,0.5999621499898172,0.05606752903996737,-21.589870644004897,-21.589870644004897
2750,0.4540492436147175,0.40672412234090627,-0.04732512127381122,-37.098768191071684,-37.098768191071684
2751,0.32819258605765406,0.3780887317982335,0.049896145740579434,-22.515578138913085,-22.515578138913085
2752,0.435464661634814,0.4999247527702723,0.06446009113545831,-20.330986329681252,-20.330986329681252
2753,0.5329011539041841,0.49923635344879336,-0.033664800455390775,-35.049720068308616,-35.049720068308616
2754,0.5405128526613673,0.42679351965427526,-0.11371933300709203,-47.0578999510638,-47.0578999510638
2755,0.27082475058700395,0.23486442028863908,-0.03596033029836487,-35.39404954475473,-35.39404954475473
2756,0.6310785834505224,0.613099490314541,-0.01797909313598134,-32.6968639703972,-32.6968639703972
2757,0.4760125979676256,0.6495756086105986,0.17356301064297303,-3.9655484035540454,-3.9655484035540454
2758,0.3155858909056785,0.35307735571941756,0.03749146481373905,-24.37628027793914,-24.37628027793914
2759,0.38349900838595574,0.49573256375845465,0.1122335553724989,-13.164966694125162,-13.164966694125162
2760,0.3559929123227575,0.2934358285072313,-0.06255708381552616,-39.38356257232893,-39.38356257232893
2761,0.8037591827012973,0.8770155525493968,0.07325636984809947,-19.01154452278508,-19.01154452278508
2762,0.43052365016523103,0.4934440347322571,0.06292038456702609,-20.561942314946087,-20.561942314946087
2763,0.23704273026164208,0.39258888670854003,0.15554615644689795,-6.6680765329653084,-6.6680765329653084
2764,0.675931131840276,0.67743197883803,0.0015008469977539907,-29.774872950336903,-29.774872950336903
2765,0.28822767570897045,0.48721868872161483,0.19899101301264438,-0.151348048103344,-0.151348048103344
2766,0.3237082884068247,0.4832335992023397,0.15952531079551502,-6.071203380672749,-6.071203380672749
2767,0.3600575868988167,0.4217705832852971,0.06171299638648042,-20.743050542027937,-20.743050542027937
2768,0.4438668616625391,0.4211136897936507,-0.022753171868888367,-33.412975780333255,-33.412975780333255
2769,0.6581599975697817,0.6904530839972635,0.03229308642748174,-25.156037035877738,-25.156037035877738
2770,0.524407133032289,0.48125661144162885,-0.043150521590660185,-36.47257823859903,-36.47257823859903
2771,0.6579850772530865,0.7261191194400224,0.06813404218693586,-19.77989367195962,-19.77989367195962
2772,0.347115323341566,0.480746013771865,0.13363069043029902,-9.955396435455146,-9.955396435455146
2773,0.6384616795673672,0.6115549258879228,-0.026906753679444395,-34.03601305191666,-34.03601305191666
2774,0.19697852132554558,0.3312781557904742,0.13429963446492862,-9.855054830260706,-9.855054830260706
2775,0.527790891447378,0.5608469779237808,0.03305608647640279,-25.04158702853958,-25.04158702853958
2776,0.3545928656448081,0.40648509783765036,0.05189223219284228,-22.21616517107366,-22.21616517107366
2777,0.694878938535084,0.7707351252230035,0.07585618668791949,-18.621571996812076,-18.621571996812076
2778,0.6950731222380582,0.7249849771846566,0.029911854946598426,-25.513221758010236,-25.513221758010236
2779,0.207880241090733,0.37556654077878454,0.16768629968805154,-4.847055046792267,-4.847055046792267
2780,0.3707944573246785,0.5595932157912641,0.18879875846658561,-1.6801862300121577,-1.6801862300121577
2781,0.262224189320565,0.4968465286894617,0.2346223393688967,5.193350905334505,5.193350905334505
2782,0.39790399382754027,0.4361191085290303,0.03821511470149003,-24.267732794776496,-24.267732794776496
2783,0.30148565909063185,0.4189451161707267,0.11745945708009486,-12.38108143798577,-12.38108143798577
2784,0.32892267315183166,0.37781830913712794,0.04889563598529628,-22.665654602205557,-22.665654602205557
2785,0.4508502831650868,0.4347613546712097,-0.016088928493877108,-32.413339274081565,-32.413339274081565
2786,0.2303592770018764,0.37108926666190006,0.14072998966002367,-8.890501550996447,-8.890501550996447
2787,0.5342970026771442,0.6352533834045574,0.1009563807274132,-14.85654289088802,-14.85654289088802
2788,0.23803209985224807,0.2847258325777758,0.04669373272552771,-22.995940091170844,-22.995940091170844
2789,0.615451418027762,0.6136295316772453,-0.0018218863505167215,-30.273282952577507,-30.273282952577507
2790,0.3849704534393848,0.29904096313911066,-0.08592949030027414,-42.88942354504112,-42.88942354504112
2791,0.14317201651973452,0.09856205962787533,-0.04460995689185919,-36.69149353377888,-36.69149353377888
2792,0.4335613742584932,0.4479883829544737,0.014427008695980459,-27.83594869560293,-27.83594869560293
2793,0.6172567547895441,0.585265170199785,-0.03199158458975915,-34.79873768846387,-34.79873768846387
2794,0.4272876158653209,0.5135809448138934,0.0862933289485725,-17.056000657714122,-17.056000657714122
2795,0.605943339934918,0.5058155848470767,-0.10012775508784133,-45.019163263176196,-45.019163263176196
2796,0.6838281099759997,0.7291814320119178,0.04535332203591802,-23.197001694612297,-23.197001694612297
2797,0.45402819346903067,0.5660309540253585,0.11200276055632785,-13.199585916550824,-13.199585916550824
2798,0.12275812462374802,0.27506828683190343,0.1523101622081554,-7.153475668776689,-7.153475668776689
2799,0.3666792650901615,0.3085732588530787,-0.05810600623708284,-38.71590093556243,-38.71590093556243
2800,0.8320132411977296,0.8054443465512184,-0.026568894646511132,-33.985334196976666,-33.985334196976666
2801,0.3901194887530824,0.5006873563066082,0.11056786755352582,-13.414819866971126,-13.414819866971126
2802,0.6906819317872079,0.6292310150757285,-0.0614509167114794,-39.217637506721914,-39.217637506721914
2803,0.4226459319756072,0.3769595350225894,-0.045686396953017794,-36.85295954295267,-36.85295954295267
2804,0.5860493198236384,0.572351604239955,-0.013697715583683379,-32.054657337552506,-32.054657337552506
2805,0.44261596800609604,0.42821689279176883,-0.014399075214327206,-32.15986128214908,-32.15986128214908
2806,0.39372970155027964,0.4455423572909038,0.05181265574062416,-22.228101638906377,-22.228101638906377
2807,0.24354695988249475,0.2618297230658415,0.018282763183346762,-27.257585522497987,-27.257585522497987
2808,0.3446144301310902,0.43759799951815065,0.09298356938706043,-16.052464591940936,-16.052464591940936
2809,0.3903558222068518,0.443217252813849,0.05286143060699722,-22.070785408950417,-22.070785408950417
2810,0.2761058466141469,0.30963699589249905,0.03353114927835216,-24.970327608247175,-24.970327608247175
2811,0.3962094145111375,0.5121453794788071,0.11593596496766961,-12.609605254849559,-12.609605254849559
2812,0.3458685217494365,0.47677061886752303,0.13090209711808654,-10.364685432287018,-10.364685432287018
2813,0.30263940751668983,0.1808188590941358,-0.12182054842255402,-48.2730822633831,-48.2730822633831
2814,0.44064408828787033,0.36243158347629356,-0.07821250481157677,-41.731875721736515,-41.731875721736515
2815,0.3006924402616531,0.4725604103302661,0.17186797006861299,-4.2198044897080536,-4.2198044897080536
2816,0.4204091177351666,0.3283925212273484,-0.09201659650781818,-43.802489476172724,-43.802489476172724
2817,0.4670966587039467,0.6115034737965095,0.1444068150925628,-8.338977736115577,-8.338977736115577
2818,0.3899144622143889,0.4541081822707456,0.0641937200563567,-20.370941991546495,-20.370941991546495
2819,0.1361351274550148,0.22546303780440988,0.08932791034939508,-16.60081344759074,-16.60081344759074
2820,0.4123639159446652,0.4591930548850323,0.04682913894036711,-22.975629158944933,-22.975629158944933
2821,0.7143140610886375,0.6102350180720969,-0.10407904301654058,-45.61185645248109,-45.61185645248109
2822,0.22369542985376373,0.22319318640964145,-0.0005022434441222801,-30.075336516618343,-30.075336516618343
2823,0.504983960178209,0.41068129742488574,-0.09430266275332327,-44.14539941299849,-44.14539941299849
2824,0.5678844042608403,0.6615080161829786,0.0936236119221383,-15.956458211679255,-15.956458211679255
2825,0.5185266843018254,0.5045573706114111,-0.013969313690414209,-32.09539705356213,-32.09539705356213
2826,0.3846705152335869,0.5056030432214065,0.12093252798781956,-11.860120801827065,-11.860120801827065
2827,0.3175281982396204,0.4184380456677373,0.10090984742811687,-14.86352288578247,-14.86352288578247
2828,0.3812923045816861,0.4863835680596224,0.10509126347793629,-14.236310478309557,-14.236310478309557
2829,0.40040363853492855,0.43946022425119796,0.03905658571626941,-24.141512142559588,-24.141512142559588
2830,0.46739182634355597,0.5126132705856646,0.045221444242108666,-23.2167833636837,-23.2167833636837
2831,0.4827176861428442,0.49143168369222806,0.008713997549383845,-28.692900367592422,-28.692900367592422
2832,0.3285884046790391,0.40314971834149205,0.07456131366245294,-18.815802950632058,-18.815802950632058
2833,0.44863619774407326,0.4352293084133821,-0.013406889330691174,-32.011033399603676,-32.011033399603676
2834,0.4518581956274218,0.5187433012154105,0.06688510558798866,-19.967234161801702,-19.967234161801702
2835,0.49822840102260557,0.5556534014446536,0.05742500042204801,-21.3862499366928,-21.3862499366928
2836,0.1896420272280206,0.2216897557054274,0.032047728477406806,-25.19284072838898,-25.19284072838898
2837,0.5437359515808723,0.5691122824132557,0.025376330832383442,-26.193550375142483,-26.193550375142483
2838,0.3395371176174934,0.45703520718649226,0.11749808956899888,-12.375286564650168,-12.375286564650168
2839,0.3169071758595087,0.3936474187971998,0.07674024293769105,-18.48896355934634,-18.48896355934634
2840,0.34413491552125663,0.34415032731296613,1.541179170949647e-05,-29.997688231243576,-29.997688231243576
2841,0.5686157421287251,0.6790477224972368,0.11043198036851165,-13.435202944723251,-13.435202944723251
2842,0.6186384426642711,0.6098885653640153,-0.008749877300255893,-31.312481595038385,-31.312481595038385
2843,0.1724748923972315,0.18823096288726965,0.01575607049003816,-27.636589426494275,-27.636589426494275
2844,0.628305567125612,0.5104124695757805,-0.11789309754983157,-47.68396463247474,-47.68396463247474
2845,0.518698278205771,0.4297192111804091,-0.08897906702536185,-43.34686005380428,-43.34686005380428
2846,0.6250421978655067,0.6825521172269658,0.057509919361459105,-21.373512095781134,-21.373512095781134
2847,0.5665724363341177,0.5165165897074427,-0.05005584662667495,-37.50837699400124,-37.50837699400124
2848,0.6396281444723181,0.6196352739968182,-0.019992870475499913,-32.99893057132499,-32.99893057132499
2849,0.46096477335189934,0.5297032238362122,0.06873845048431282,-19.689232427353076,-19.689232427353076
2850,0.36474747132498925,0.5519594748646405,0.18721200353965123,-1.9181994690523148,-1.9181994690523148
2851,0.6183974762175548,0.6636964129371143,0.045298936719559535,-23.20515949206607,-23.20515949206607
2852,0.2882336393041947,0.507554817702893,0.2193211783986983,2.8981767598047483,2.8981767598047483
2853,0.3060415892000558,0.481612896016443,0.17557130681638722,-3.664303977541916,-3.664303977541916
2854,0.12673277270067626,0.19831309518583976,0.0715803224851635,-19.262951627225476,-19.262951627225476
2855,0.31918984195719224,0.45072582955460216,0.13153598759740992,-10.269601860388512,-10.269601860388512
2856,0.5171526897763762,0.4910781401352601,-0.026074549641116107,-33.911182446167416,-33.911182446167416
2857,0.5536374651494803,0.5649573347018129,0.011319869552332551,-28.30201956715012,-28.30201956715012
2858,0.4694016687438029,0.5474022240665481,0.07800055532274525,-18.299916701588213,-18.299916701588213
2859,0.4961934114983653,0.4791682060894606,-0.01702520540890473,-32.55378081133571,-32.55378081133571
2860,0.4169575418770375,0.4941635441058636,0.07720600222882612,-18.419099665676082,-18.419099665676082
2861,0.5209364587264336,0.4729257685509066,-0.04801069017552695,-37.201603526329045,-37.201603526329045
2862,0.21392599029358858,0.2515128440519217,0.03758685375833312,-24.361971936250033,-24.361971936250033
2863,0.09471086224821557,0.09925454852051868,0.004543686272303116,-29.318447059154533,-29.318447059154533
2864,0.7063761894258409,0.7657310159736115,0.05935482654777058,-21.096776017834415,-21.096776017834415
2865,0.5935272148542303,0.6584946055504988,0.06496739069626845,-20.25489139555973,-20.25489139555973
2866,0.49397674461133767,0.4669585882214907,-0.027018156389846948,-34.05272345847704,-34.05272345847704
2867,0.7312388460488816,0.6674038134007351,-0.0638350326481465,-39.575254897221974,-39.575254897221974
2868,0.3377699621116329,0.42818439151942966,0.09041442940779676,-16.437835588830488,-16.437835588830488
2869,0.42712252996591965,0.624972420900519,0.19784989093459932,-0.32251635981010196,-0.32251635981010196
2870,0.3092666976689135,0.3841428229544497,0.07487612528553617,-18.768581207169575,-18.768581207169575
2871,0.4916791413094691,0.5404920243134239,0.04881288300395481,-22.678067549406776,-22.678067549406776
2872,0.5917458969377279,0.5386313441391264,-0.053114552798601555,-37.96718291979023,-37.96718291979023
2873,0.5736620136408408,0.4830643570943541,-0.09059765654648672,-43.58964848197301,-43.58964848197301
2874,0.10291208229137169,0.08776259565014395,-0.015149486641227741,-32.27242299618416,-32.27242299618416
2875,0.676231528752026,0.680717123642545,0.004485594890519029,-29.327160766422146,-29.327160766422146
2876,0.8615426218303457,0.7063704123598402,-0.15517220947050547,-53.27583142057582,-53.27583142057582
2877,0.37660992748518496,0.48752616795738557,0.11091624047220061,-13.362563929169909,-13.362563929169909
2878,0.5066274810071223,0.5797995087655209,0.0731720277583986,-19.02419583624021,-19.02419583624021
2879,0.4695564205298215,0.6097466447175317,0.1401902241877102,-8.97146637184347,-8.97146637184347
2880,0.13586121024248848,0.21908263006121437,0.08322141981872588,-17.516787027191118,-17.516787027191118
2881,0.8178829602261111,0.7816980241100095,-0.03618493611610152,-35.42774041741523,-35.42774041741523
2882,0.594709483661614,0.727352268178437,0.132642784516823,-10.103582322476552,-10.103582322476552
2883,0.353959838766381,0.39121274965001146,0.037252910883630475,-24.412063367455428,-24.412063367455428
2884,0.4547544524342047,0.4440816756767774,-0.010672776757427282,-31.60091651361409,-31.60091651361409
2885,0.7499390052823881,0.6060429115685473,-0.14389609371384082,-51.584414057076124,-51.584414057076124
2886,0.47453383787956777,0.34481976225454036,-0.1297140756250274,-49.45711134375411,-49.45711134375411
2887,0.3859821498522188,0.4573848005232152,0.07140265067099638,-19.289602399350542,-19.289602399350542
2888,0.7394067054692954,0.6383559462189053,-0.10105075925039009,-45.15761388755851,-45.15761388755851
2889,0.23652094717189884,0.339805778776305,0.10328483160440619,-14.507275259339073,-14.507275259339073
2890,0.2904816336099405,0.4630243778371756,0.1725427442272351,-4.118588365914736,-4.118588365914736
2891,0.4115758914400159,0.44874623139966435,0.03717033995964847,-24.42444900605273,-24.42444900605273
2892,0.468746593565736,0.572746936340902,0.10400034277516601,-14.399948583725099,-14.399948583725099
2893,0.35334525760044244,0.442697440716916,0.08935218311647358,-16.597172532528962,-16.597172532528962
2894,0.3125989024151211,0.4455490289415477,0.13295012652642657,-10.057481021036015,-10.057481021036015
2895,0.74202923983971,0.668543308019515,-0.07348593182019503,-41.022889773029256,-41.022889773029256
2896,0.33521923768277034,0.5026712527650539,0.16745201508228352,-4.882197737657471,-4.882197737657471
2897,0.39303542438086364,0.4349393813420721,0.041903956961208466,-23.71440645581873,-23.71440645581873
2898,0.7340618648253096,0.7717947778810219,0.03773291305571236,-24.34006304164315,-24.34006304164315
2899,0.19242298539068195,0.20869123295187145,0.016268247561189497,-27.559762865821575,-27.559762865821575
2900,0.44647373557071496,0.4298464986775597,-0.01662723689315526,-32.49408553397329,-32.49408553397329
2901,0.6332283402599461,0.5264254063888579,-0.10680293387108819,-46.02044008066323,-46.02044008066323
2902,0.2950934819425421,0.4189242725184945,0.12383079057595242,-11.425381413607138,-11.425381413607138
2903,0.5217928478141372,0.7893973125106829,0.26760446469654575,10.140669704481866,10.140669704481866
2904,0.20775366499617634,0.27888682951857297,0.07113316452239662,-19.330025321640505,-19.330025321640505
2905,0.39392009708635034,0.5083762839127076,0.11445618682635728,-12.831571976046408,-12.831571976046408
2906,0.26850163195945537,0.3333474971650003,0.06484586520554492,-20.273120219168263,-20.273120219168263
2907,0.6655117576975942,0.5185614771607047,-0.14695028053688952,-52.04254208053343,-52.04254208053343
2908,0.3547999379357131,0.3119268649475905,-0.042873072988122596,-36.43096094821839,-36.43096094821839
2909,0.39417309995612815,0.4293895952211292,0.035216495265001035,-24.717525710249845,-24.717525710249845
2910,0.4997766929194306,0.5327610417756237,0.03298434885619306,-25.05234767157104,-25.05234767157104
2911,0.47651195765680454,0.5764200320304673,0.09990807437366278,-15.013788843950582,-15.013788843950582
2912,0.7434205695352631,0.7583413036562519,0.01492073412098871,-27.761889881851694,-27.761889881851694
2913,0.33919085198462273,0.3556327112119484,0.01644185922732566,-27.53372111590115,-27.53372111590115
2914,0.05137582499685738,0.06689114312143274,0.015515318124575357,-27.672702281313697,-27.672702281313697
2915,0.6365163567063711,0.7309719658269064,0.0944556091205353,-15.831658631919705,-15.831658631919705
2916,0.3631068514349878,0.3823636421630357,0.019256790728047923,-27.11148139079281,-27.11148139079281
2917,0.4401257168021654,0.5088148779455115,0.06868916114334611,-19.696625828498085,-19.696625828498085
2918,0.6682206407695952,0.7156553503093033,0.047434709539708075,-22.884793569043786,-22.884793569043786
2919,0.5144239505478574,0.4204037910035526,-0.09402015954430482,-44.10302393164572,-44.10302393164572
2920,0.38266567103815086,0.44842933171882077,0.06576366068066991,-20.135450897899513,-20.135450897899513
